Timestamp,Machine_ID,Operator_ID,Engine_Hours,Fuel_Used_L,Load_Cycles,Idling_Time_min,Seatbelt_Status,Proximity_Hazard,Safety_Alert_Triggered,Working_Condition,Incident_Logged,Unsafe_Operation,Task_Type,Weather,Operator_Skill,Machine_Age_yrs,Estimated_Time_min,Actual_Time_min
2025-05-04 16:30:00,EXC005,OP1002,4232.2,6.91,12,39.2,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,7,62.0,59.6
2025-05-04 17:00:00,EXC005,OP1008,4233.8,6.28,10,27.0,Fastened,No,Yes,Reduced Visibility,No,No,Earth Excavation,Rainy,Expert,7,64.1,82.2
2025-05-04 17:30:00,EXC004,OP1002,1374.0,7.13,14,13.2,Fastened,No,No,Normal,No,No,Grading,Cloudy,Expert,5,32.0,31.6
2025-05-04 18:00:00,EXC001,OP1003,1567.7,6.3,11,30.8,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Beginner,2,72.1,71.1
2025-05-04 18:30:00,LOD001,OP1010,3047.5,5.06,6,31.2,Unfastened,No,Yes,Normal,No,Yes,Grading,Sunny,Intermediate,4,39.1,46.8
2025-05-04 19:00:00,EXC003,OP1001,1909.6,4.6,5,45.2,Unfastened,No,Yes,Slippery,No,Yes,Grading,Rainy,Expert,3,36.0,59.8
2025-05-04 19:30:00,EXC002,OP1002,2182.7,9.2,17,58.4,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Beginner,4,37.9,48.6
2025-05-04 20:00:00,EXC001,OP1007,1568.6,4.95,5,39.9,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Expert,2,43.7,43.3
2025-05-04 20:30:00,EXC005,OP1010,4234.9,7.09,12,41.9,Fastened,No,Yes,Strong Wind,No,No,Earth Excavation,Windy,Intermediate,7,65.0,87.3
2025-05-04 21:00:00,EXC005,OP1002,4237.2,4.86,7,2.0,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,7,33.3,43.5
2025-05-04 21:30:00,EXC001,OP1006,1569.6,7.73,14,57.7,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Expert,2,26.5,34.4
2025-05-04 22:00:00,EXC004,OP1003,1376.3,7.83,15,54.4,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Intermediate,5,31.6,43.1
2025-05-04 22:30:00,EXC002,OP1004,2185.2,5.36,8,48.2,Unfastened,No,Yes,Slippery,No,Yes,Earth Excavation,Rainy,Intermediate,4,72.4,89.0
2025-05-04 23:00:00,EXC005,OP1008,4239.0,4.73,5,27.2,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,7,99.3,103.1
2025-05-04 23:30:00,EXC002,OP1003,2187.2,5.44,10,32.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Beginner,4,71.9,77.4
2025-05-05 00:00:00,EXC005,OP1010,4240.9,5.13,5,48.2,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,7,47.7,55.7
2025-05-05 00:30:00,EXC003,OP1006,1911.4,4.18,7,8.1,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,3,45.0,37.7
2025-05-05 01:00:00,LOD002,OP1001,2676.8,5.79,10,45.5,Fastened,No,No,Dusty,No,No,Earth Excavation,Windy,Beginner,6,76.3,83.9
2025-05-05 01:30:00,EXC001,OP1007,1569.9,8.36,17,29.8,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,2,35.9,35.1
2025-05-05 02:00:00,EXC003,OP1008,1912.4,5.16,8,43.3,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Expert,3,31.4,37.6
2025-05-05 02:30:00,EXC001,OP1008,1571.6,7.03,11,30.3,Fastened,No,No,Normal,No,No,Grading,Sunny,Beginner,2,36.2,51.8
2025-05-05 03:00:00,LOD002,OP1003,2677.3,6.74,8,55.3,Fastened,No,No,Wet Ground,No,No,Demolition,Rainy,Intermediate,6,109.6,118.9
2025-05-05 03:30:00,LOD002,OP1010,2677.5,6.51,11,31.7,Fastened,No,No,Dusty,No,No,Material Loading,Windy,Intermediate,6,36.3,39.9
2025-05-05 04:00:00,EXC002,OP1001,2187.8,5.87,13,13.5,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,4,32.4,43.6
2025-05-05 04:30:00,EXC005,OP1009,4242.7,6.91,11,40.0,Fastened,No,Yes,Strong Wind,No,No,Earth Excavation,Windy,Intermediate,7,66.9,80.2
2025-05-05 05:00:00,LOD001,OP1006,3049.9,7.85,15,13.2,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,4,26.7,24.5
2025-05-05 05:30:00,EXC004,OP1009,1378.7,6.83,11,31.4,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,5,65.3,67.8
2025-05-05 06:00:00,EXC004,OP1007,1380.1,6.68,10,37.3,Fastened,No,Yes,Reduced Visibility,No,No,Trenching,Rainy,Intermediate,5,54.6,74.1
2025-05-05 06:30:00,EXC002,OP1001,2190.0,6.0,8,32.9,Fastened,Yes,Yes,Wet Ground,No,Yes,Trenching,Rainy,Beginner,4,68.0,85.7
2025-05-05 07:00:00,EXC001,OP1001,1573.5,5.17,9,31.4,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,2,53.1,62.2
2025-05-05 07:30:00,LOD002,OP1006,2678.8,7.96,13,48.0,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Expert,6,28.3,40.5
2025-05-05 08:00:00,LOD002,OP1005,2680.4,5.7,8,9.7,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,6,94.8,92.8
2025-05-05 08:30:00,EXC005,OP1009,4243.2,5.96,12,2.0,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,7,46.5,48.4
2025-05-05 09:00:00,EXC003,OP1002,1914.8,5.81,8,55.3,Fastened,No,No,Normal,No,No,Demolition,Windy,Beginner,3,110.5,119.7
2025-05-05 09:30:00,EXC003,OP1008,1915.8,7.24,12,33.7,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,3,32.8,40.4
2025-05-05 10:00:00,LOD001,OP1005,3051.1,8.11,14,42.4,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Beginner,4,34.6,40.4
2025-05-05 10:30:00,LOD002,OP1002,2682.1,7.94,17,23.4,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Expert,6,29.9,33.9
2025-05-05 11:00:00,LOD002,OP1010,2683.1,6.7,14,18.1,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,6,69.1,77.2
2025-05-05 11:30:00,LOD001,OP1006,3051.9,6.47,10,49.2,Fastened,No,No,Wet Ground,No,No,Grading,Rainy,Intermediate,4,41.5,52.7
2025-05-05 12:00:00,EXC005,OP1010,4244.9,6.63,14,15.2,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,7,35.2,34.0
2025-05-05 12:30:00,EXC001,OP1008,1573.8,3.94,3,53.6,Unfastened,No,Yes,Reduced Visibility,No,Yes,Demolition,Rainy,Beginner,2,120.8,132.4
2025-05-05 13:00:00,EXC002,OP1004,2191.8,6.56,14,9.6,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,4,33.4,34.6
2025-05-05 13:30:00,LOD002,OP1002,2684.5,7.04,11,36.1,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,6,38.6,37.6
2025-05-05 14:00:00,EXC005,OP1005,4246.5,6.15,8,32.5,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Beginner,7,45.2,49.5
2025-05-05 14:30:00,EXC001,OP1002,1575.4,4.56,4,37.8,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Expert,2,40.9,47.7
2025-05-05 15:00:00,EXC001,OP1002,1576.8,6.87,12,55.1,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Beginner,2,76.8,77.6
2025-05-05 15:30:00,EXC005,OP1006,4248.0,5.54,8,28.8,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,7,51.5,52.9
2025-05-05 16:00:00,EXC001,OP1010,1578.6,5.55,11,9.9,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,2,31.9,35.4
2025-05-05 16:30:00,EXC002,OP1009,2193.8,6.15,12,6.3,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,4,65.1,61.5
2025-05-05 17:00:00,EXC004,OP1004,1381.9,5.51,7,34.3,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,5,94.9,97.8
2025-05-05 17:30:00,EXC005,OP1006,4250.2,8.54,18,26.4,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,7,35.5,43.0
2025-05-05 18:00:00,EXC005,OP1007,4250.9,3.97,5,17.3,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Intermediate,7,95.6,104.9
2025-05-05 18:30:00,EXC002,OP1006,2194.9,8.49,15,42.3,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,4,42.8,49.6
2025-05-05 19:00:00,LOD001,OP1008,3054.3,8.43,15,47.1,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Intermediate,4,36.4,50.8
2025-05-05 19:30:00,EXC002,OP1004,2196.0,3.21,3,2.0,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Expert,4,83.3,80.2
2025-05-05 20:00:00,EXC003,OP1001,1916.3,6.66,14,21.7,Unfastened,No,Yes,Wet Ground,No,Yes,Material Loading,Rainy,Intermediate,3,37.8,53.9
2025-05-05 20:30:00,LOD001,OP1007,3055.7,4.56,4,35.7,Fastened,No,Yes,Reduced Visibility,No,No,Demolition,Rainy,Intermediate,4,111.5,122.7
2025-05-05 21:00:00,EXC005,OP1003,4251.3,4.74,7,10.6,Fastened,No,No,Normal,No,No,Trenching,Sunny,Expert,7,40.3,43.1
2025-05-05 21:30:00,LOD001,OP1006,3056.4,5.45,9,50.7,Fastened,No,Yes,Reduced Visibility,Yes,No,Trenching,Rainy,Beginner,4,60.5,82.3
2025-05-05 22:00:00,EXC005,OP1002,4253.8,5.09,8,17.0,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Intermediate,7,52.6,59.7
2025-05-05 22:30:00,EXC004,OP1009,1383.4,6.94,12,31.4,Fastened,No,No,Dusty,No,No,Material Loading,Windy,Intermediate,5,35.7,45.6
2025-05-05 23:00:00,EXC001,OP1001,1579.5,6.58,11,47.7,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Expert,2,28.4,46.9
2025-05-05 23:30:00,EXC003,OP1006,1918.7,8.08,16,30.8,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,3,27.1,32.7
2025-05-06 00:00:00,EXC002,OP1006,2198.4,6.29,9,46.8,Unfastened,No,Yes,Dry Ground,No,Yes,Trenching,Sunny,Expert,4,38.4,56.3
2025-05-06 00:30:00,EXC002,OP1005,2199.6,3.43,5,5.4,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Intermediate,4,93.4,92.5
2025-05-06 01:00:00,LOD002,OP1005,2685.3,6.1,8,43.2,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,6,27.7,35.7
2025-05-06 01:30:00,EXC003,OP1001,1920.9,4.9,5,40.6,Unfastened,No,Yes,Dry Ground,No,Yes,Trenching,Sunny,Intermediate,3,45.3,52.5
2025-05-06 02:00:00,LOD002,OP1010,2687.1,7.92,17,10.9,Unfastened,No,Yes,Dry Ground,No,Yes,Material Loading,Sunny,Intermediate,6,33.8,39.3
2025-05-06 02:30:00,EXC005,OP1005,4255.6,5.62,8,30.6,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,7,32.9,41.0
2025-05-06 03:00:00,LOD001,OP1002,3058.6,5.05,6,42.0,Unfastened,Yes,Yes,Low Visibility,No,Yes,Demolition,Cloudy,Beginner,4,114.2,126.9
2025-05-06 03:30:00,EXC004,OP1007,1385.2,8.23,16,17.2,Fastened,No,No,Normal,No,No,Material Loading,Windy,Intermediate,5,32.1,45.2
2025-05-06 04:00:00,EXC004,OP1003,1386.0,6.73,11,37.0,Fastened,No,Yes,Reduced Visibility,No,No,Earth Excavation,Rainy,Expert,5,60.7,76.5
2025-05-06 04:30:00,EXC004,OP1004,1387.8,6.39,11,26.9,Fastened,Yes,Yes,Dry Ground,No,Yes,Trenching,Sunny,Expert,5,46.0,56.7
2025-05-06 05:00:00,EXC002,OP1003,2200.5,7.63,14,36.4,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Beginner,4,37.0,38.2
2025-05-06 05:30:00,LOD001,OP1003,3060.6,3.97,4,18.3,Fastened,No,No,Normal,No,No,Demolition,Sunny,Beginner,4,111.3,117.0
2025-05-06 06:00:00,EXC002,OP1004,2202.2,6.56,10,52.7,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Intermediate,4,47.2,50.4
2025-05-06 06:30:00,EXC001,OP1005,1579.8,4.58,7,34.6,Fastened,No,No,Wet Ground,No,No,Demolition,Rainy,Intermediate,2,110.3,127.9
2025-05-06 07:00:00,EXC005,OP1001,4257.0,7.06,12,35.5,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,7,28.9,33.9
2025-05-06 07:30:00,EXC002,OP1004,2203.1,5.39,8,21.6,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,4,95.5,96.9
2025-05-06 08:00:00,LOD002,OP1008,2688.1,6.31,11,18.6,Fastened,No,Yes,Strong Wind,No,No,Earth Excavation,Windy,Expert,6,63.0,71.7
2025-05-06 08:30:00,LOD002,OP1010,2689.6,4.39,4,42.7,Fastened,No,Yes,Strong Wind,No,No,Demolition,Windy,Intermediate,6,101.6,113.9
2025-05-06 09:00:00,LOD002,OP1007,2690.6,5.1,7,28.3,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,6,96.1,103.4
2025-05-06 09:30:00,EXC003,OP1009,1922.9,4.77,6,19.8,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,3,96.4,104.0
2025-05-06 10:00:00,EXC001,OP1005,1580.2,4.44,7,34.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,62.3,65.1
2025-05-06 10:30:00,LOD002,OP1010,2692.3,4.89,9,2.0,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Intermediate,6,65.0,64.5
2025-05-06 11:00:00,EXC003,OP1004,1924.9,9.09,19,38.0,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Expert,3,33.7,49.9
2025-05-06 11:30:00,LOD002,OP1008,2694.0,6.94,12,20.6,Fastened,Yes,Yes,Dry Ground,No,Yes,Earth Excavation,Sunny,Expert,6,58.8,60.7
2025-05-06 12:00:00,LOD002,OP1009,2695.4,7.99,15,13.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,6,63.6,62.6
2025-05-06 12:30:00,LOD001,OP1007,3062.9,7.31,12,43.2,Fastened,No,Yes,Strong Wind,No,No,Earth Excavation,Windy,Expert,4,60.4,77.1
2025-05-06 13:00:00,EXC002,OP1007,2204.0,8.46,18,33.1,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Intermediate,4,34.8,44.5
2025-05-06 13:30:00,EXC003,OP1005,1925.2,7.38,16,34.6,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,3,35.9,45.8
2025-05-06 14:00:00,LOD001,OP1004,3064.1,6.54,9,37.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Beginner,4,74.4,75.7
2025-05-06 14:30:00,EXC003,OP1010,1925.4,5.99,13,4.4,Unfastened,No,Yes,Dry Ground,No,Yes,Earth Excavation,Sunny,Expert,3,59.4,66.2
2025-05-06 15:00:00,EXC002,OP1001,2206.4,6.99,12,40.9,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Beginner,4,37.2,42.5
2025-05-06 15:30:00,EXC004,OP1010,1388.5,7.74,17,7.6,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,5,29.9,30.2
2025-05-06 16:00:00,LOD002,OP1010,2697.4,6.69,12,26.1,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Expert,6,59.9,60.2
2025-05-06 16:30:00,EXC005,OP1007,4259.0,4.62,8,7.0,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Beginner,7,53.7,54.8
2025-05-06 17:00:00,EXC004,OP1001,1389.2,4.75,5,14.9,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,5,95.0,100.2
2025-05-06 17:30:00,EXC001,OP1001,1581.8,5.26,8,42.8,Fastened,No,Yes,Strong Wind,No,No,Demolition,Windy,Beginner,2,118.2,134.8
2025-05-06 18:00:00,EXC005,OP1005,4259.3,4.63,6,14.4,Unfastened,Yes,Yes,Normal,No,Yes,Demolition,Sunny,Intermediate,7,99.8,112.6
2025-05-06 18:30:00,LOD002,OP1009,2698.7,3.05,2,13.7,Fastened,No,No,Slippery,No,No,Demolition,Rainy,Intermediate,6,112.4,123.2
2025-05-06 19:00:00,EXC001,OP1006,1582.1,3.56,3,17.8,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,2,45.8,42.5
2025-05-06 19:30:00,EXC004,OP1003,1391.5,5.45,6,58.1,Fastened,No,No,Wet Ground,No,No,Grading,Rainy,Expert,5,40.7,62.1
2025-05-06 20:00:00,LOD002,OP1003,2701.2,5.37,9,15.1,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,6,45.8,46.1
2025-05-06 20:30:00,LOD001,OP1007,3064.8,8.91,17,40.2,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Beginner,4,36.9,50.4
2025-05-06 21:00:00,EXC005,OP1006,4259.9,5.48,8,29.8,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,7,49.0,50.7
2025-05-06 21:30:00,EXC005,OP1009,4261.9,8.38,15,31.7,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,7,27.8,30.4
2025-05-06 22:00:00,EXC003,OP1006,1926.2,8.27,18,37.4,Unfastened,Yes,Yes,Reduced Visibility,No,Yes,Material Loading,Rainy,Expert,3,37.3,43.6
2025-05-06 22:30:00,EXC002,OP1005,2208.7,6.01,12,7.0,Fastened,Yes,Yes,Normal,No,Yes,Earth Excavation,Sunny,Intermediate,4,67.3,75.3
2025-05-06 23:00:00,LOD001,OP1010,3066.4,5.72,11,16.9,Unfastened,No,Yes,Normal,No,Yes,Grading,Sunny,Intermediate,4,34.3,37.1
2025-05-06 23:30:00,LOD001,OP1007,3067.4,6.91,11,51.9,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Expert,4,66.7,78.8
2025-05-07 00:00:00,LOD002,OP1001,2703.3,4.5,6,33.7,Fastened,No,Yes,Strong Wind,No,No,Trenching,Windy,Expert,6,40.4,55.2
2025-05-07 00:30:00,LOD002,OP1007,2704.6,6.06,11,4.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,6,64.6,69.0
2025-05-07 01:00:00,EXC004,OP1003,1393.8,7.16,13,23.8,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,5,48.2,50.6
2025-05-07 01:30:00,EXC004,OP1009,1396.1,6.22,9,26.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,5,60.0,68.2
2025-05-07 02:00:00,LOD001,OP1006,3068.0,5.39,7,31.0,Fastened,Yes,Yes,Normal,Yes,Yes,Demolition,Sunny,Beginner,4,108.1,116.7
2025-05-07 02:30:00,EXC005,OP1009,4262.1,4.77,4,36.3,Fastened,No,Yes,Strong Wind,No,No,Trenching,Windy,Expert,7,44.0,62.5
2025-05-07 03:00:00,EXC005,OP1005,4264.5,5.66,6,48.4,Fastened,Yes,Yes,Normal,No,Yes,Trenching,Cloudy,Intermediate,7,52.2,62.3
2025-05-07 03:30:00,LOD001,OP1007,3070.2,5.38,9,19.7,Unfastened,Yes,Yes,Normal,Yes,Yes,Trenching,Cloudy,Intermediate,4,48.8,59.7
2025-05-07 04:00:00,LOD002,OP1004,2704.9,6.82,10,33.4,Fastened,No,No,Dusty,No,No,Material Loading,Windy,Intermediate,6,38.8,44.3
2025-05-07 04:30:00,EXC003,OP1007,1928.3,6.68,12,25.5,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,3,32.5,33.6
2025-05-07 05:00:00,EXC003,OP1001,1929.6,9.7,20,16.9,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,3,29.2,38.8
2025-05-07 05:30:00,EXC001,OP1007,1582.9,6.6,10,33.8,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,2,34.2,40.3
2025-05-07 06:00:00,EXC004,OP1008,1398.4,6.22,10,29.8,Fastened,Yes,Yes,Normal,No,Yes,Demolition,Sunny,Intermediate,5,96.0,94.4
2025-05-07 06:30:00,EXC001,OP1005,1583.5,4.93,7,24.3,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,2,95.4,100.8
2025-05-07 07:00:00,EXC004,OP1002,1400.7,7.96,16,16.0,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,5,32.8,33.2
2025-05-07 07:30:00,EXC004,OP1005,1401.4,7.81,13,38.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,5,54.8,60.0
2025-05-07 08:00:00,EXC002,OP1006,2210.3,6.17,13,18.8,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,4,22.4,30.9
2025-05-07 08:30:00,EXC005,OP1002,4265.3,7.57,13,26.6,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,7,29.8,32.5
2025-05-07 09:00:00,EXC001,OP1006,1585.0,6.81,12,36.0,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Expert,2,37.3,44.1
2025-05-07 09:30:00,EXC001,OP1006,1586.7,5.53,9,13.3,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,2,34.9,36.7
2025-05-07 10:00:00,LOD001,OP1001,3070.9,5.01,9,11.9,Unfastened,No,Yes,Dry Ground,No,Yes,Grading,Sunny,Intermediate,4,36.9,35.8
2025-05-07 10:30:00,EXC003,OP1001,1931.0,6.0,9,55.2,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,3,32.6,36.3
2025-05-07 11:00:00,EXC001,OP1010,1588.0,6.27,12,14.7,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,2,63.6,65.9
2025-05-07 11:30:00,EXC004,OP1003,1401.8,6.56,9,47.6,Fastened,Yes,Yes,Normal,Yes,Yes,Earth Excavation,Sunny,Beginner,5,68.4,82.2
2025-05-07 12:00:00,LOD001,OP1010,3073.0,6.06,11,35.8,Unfastened,No,Yes,Normal,No,Yes,Earth Excavation,Cloudy,Expert,4,60.3,68.0
2025-05-07 12:30:00,EXC002,OP1010,2211.3,5.22,7,41.7,Fastened,No,No,Wet Ground,No,No,Demolition,Rainy,Expert,4,96.6,107.9
2025-05-07 13:00:00,EXC005,OP1003,4266.8,4.32,6,21.1,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,7,44.4,46.9
2025-05-07 13:30:00,EXC001,OP1004,1589.4,6.28,10,39.9,Fastened,No,No,Wet Ground,No,No,Grading,Rainy,Expert,2,35.8,41.5
2025-05-07 14:00:00,EXC001,OP1002,1590.8,5.58,7,28.2,Fastened,No,No,Wet Ground,No,No,Grading,Rainy,Intermediate,2,44.0,63.2
2025-05-07 14:30:00,EXC004,OP1009,1402.2,6.17,10,37.3,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,5,35.6,38.7
2025-05-07 15:00:00,EXC004,OP1010,1403.4,6.89,12,25.2,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,5,100.3,99.9
2025-05-07 15:30:00,EXC005,OP1007,4268.0,6.05,9,33.4,Fastened,No,No,Normal,No,No,Grading,Windy,Intermediate,7,42.6,52.4
2025-05-07 16:00:00,LOD001,OP1007,3074.8,6.33,12,11.4,Fastened,Yes,Yes,Normal,No,Yes,Material Loading,Sunny,Intermediate,4,27.3,32.8
2025-05-07 16:30:00,LOD002,OP1006,2707.1,7.83,15,40.8,Fastened,No,No,Slippery,Yes,No,Material Loading,Rainy,Intermediate,6,40.8,48.1
2025-05-07 17:00:00,EXC004,OP1003,1404.9,7.28,13,29.5,Fastened,Yes,Yes,Normal,No,Yes,Earth Excavation,Cloudy,Beginner,5,76.9,86.4
2025-05-07 17:30:00,EXC003,OP1006,1931.4,6.43,12,26.1,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,3,29.5,37.1
2025-05-07 18:00:00,LOD001,OP1008,3075.6,4.57,3,36.1,Fastened,Yes,Yes,Dry Ground,No,Yes,Trenching,Sunny,Intermediate,4,42.0,60.2
2025-05-07 18:30:00,EXC002,OP1008,2211.8,5.65,9,34.7,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Beginner,4,77.5,88.5
2025-05-07 19:00:00,EXC003,OP1009,1931.9,5.88,9,25.9,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,3,37.6,34.9
2025-05-07 19:30:00,EXC001,OP1001,1591.8,7.36,13,22.9,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,2,34.9,40.7
2025-05-07 20:00:00,EXC001,OP1001,1592.6,5.29,9,2.0,Fastened,Yes,Yes,Strong Wind,No,Yes,Demolition,Windy,Intermediate,2,101.8,115.5
2025-05-07 20:30:00,LOD002,OP1003,2707.8,5.84,9,42.2,Fastened,No,No,Slippery,No,No,Trenching,Rainy,Intermediate,6,56.5,72.7
2025-05-07 21:00:00,LOD001,OP1003,3075.9,7.53,15,40.0,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,4,31.3,37.5
2025-05-07 21:30:00,EXC005,OP1010,4268.3,3.8,3,15.5,Unfastened,No,Yes,Reduced Visibility,No,Yes,Trenching,Rainy,Intermediate,7,54.6,64.5
2025-05-07 22:00:00,EXC003,OP1008,1932.3,7.04,13,33.9,Fastened,No,No,Slippery,No,No,Earth Excavation,Rainy,Intermediate,3,65.6,83.1
2025-05-07 22:30:00,EXC002,OP1010,2212.4,7.21,12,44.5,Fastened,No,Yes,Strong Wind,No,No,Trenching,Windy,Beginner,4,60.4,77.1
2025-05-07 23:00:00,EXC001,OP1001,1593.7,6.26,10,28.1,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Intermediate,2,48.5,48.9
2025-05-07 23:30:00,EXC002,OP1002,2213.8,5.8,10,19.6,Unfastened,No,Yes,Slippery,No,Yes,Earth Excavation,Rainy,Intermediate,4,67.5,95.7
2025-05-08 00:00:00,EXC004,OP1002,1405.4,4.36,7,7.6,Fastened,Yes,Yes,Normal,Yes,Yes,Trenching,Cloudy,Intermediate,5,42.1,53.8
2025-05-08 00:30:00,LOD001,OP1003,3077.1,6.81,13,20.0,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,4,56.4,60.1
2025-05-08 01:00:00,EXC005,OP1006,4269.3,7.58,13,23.9,Fastened,No,No,Dusty,No,No,Grading,Windy,Intermediate,7,40.0,53.8
2025-05-08 01:30:00,EXC002,OP1001,2214.4,6.17,10,35.2,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,4,55.4,57.0
2025-05-08 02:00:00,LOD002,OP1002,2708.0,8.08,13,38.0,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,6,30.4,33.6
